text,label
"7월 8일~9일 1박 투숙객입니다. (디럭스 더블룸 이용)프론트에 계신 직원분들께서 친절히 응대해 주셨으며, 룸컨디션도 매우 만족했습니다. 9호선 지하철역 4번출구 및 버스정류장과 인접해 있어 교통도 굉장히 편리했고, 다음에 또 여의도에서 숙박할 계획이 있다면 무조건 재방문할 의사가 있습니다. 침구가 푹신해서 너무 좋네요! 호캉스 잘 하고 갑니다^^",
"이 호텔은 뜻하지 않은 이유로 멋진 곳입니다. 위치는 관광과 비지니스에 편리한 장소에 있으며, 호텔 주변에 가볼 만한 곳이 많습니다. 그리고 강남처럼 환승하기에도 편합니다. 서비스는 내 취향에 비해 약간 격식을 차리고 점잔을 빼는 편이지만,탑 클래스 비지니스 호텔인 만큼, 직원들이 스스로에 대해 갖고있는 자부심의 표현이라 생각합니다. 그런 곳에 나는 너무 평범한 차림새로 들어갔어요. 객실은 아주 좋았는데, 베이직 이그제큐티브 룸으로써 약간 작은듯 싶었지만 아주 편안하여 숙면을 취할 수 있었습니다. 그런데 그 이외의 부분이 이 호텔을 특별하게 만듭니다. 윗층에서 해피 아우어를 실시했는데, 우리 일행은 거기서 와인,칵테일,스테이크,카나페를 쌓아놓고 먹고 마셨습니다. 그바람에 10분 거리에 이미 예약해놓은 레스토랑에 간신히 몸을 끌고 갈 수 있을 정도였습니다.정말 완전히 환상적이었어요. 해피아우어에서 나온 직후에 아래층의 바에서 귀네스 해피아우어를 한다고 써붙은 것을 보곤 또 가서 신나게 즐겼습니다. 아침식사는 정말 맛있었고 편의시설도 아주 잘 되어있었습니다. 호텔 직원들이 좀 딱딱하게 격식을 차리기는 면이 없잖아 있었지만 그닥 신경쓰이는 부분은 아니었습니다.이 호텔은 서울에 체류할 때 나의 탁월한 선택입니다. ",
"명동까진 도보권 이지만, 짐이 있어 택시를 이용했습니다. 택시로는 금방이더군요. 지하철역이나 동화면세점과도 가깝고, 뭘 하든 편리하답니다. 방은 넓고 깨끗했고, 욕실엔 샤워부스가 있었어요. 슈페리얼룸 수준이라곤 해도, 꽤나 만족할 만 했어요. 호텔 1층엔 작은 빵가게가 있어서, 가볍게 먹을거리를 먹고자 할 때 편리하답니다.",
부티크 호텔답게 디자인은 괜찮은 편입니다.베딩도 편안하고 시설들은 전부 깔끔합니다.다만- 소음문제는 있습니다.옆방에서 책상끄는 소리? 등 상당히 소리가 들립니다.예민하신 분이라면 숙면에 방해가 될수도 있을것 같네요-,7
"요즘 애프터눈티 세트로 이용객이 많아졌지만,직원분들 바쁜 와중에도 친절함을 잃지 않더라구요.시청방면뷰라 눈앞에 반짝이는 트리보며 티타임 즐기기 좋았어요. 다만 줄서는 고객들이 많아서 더 편히 앉아  있을수는 없었어요. 주차는 호텔지하 이용했구요. 나갈때 말하니 라운지직원분이 주차 처리 해주셨어요최적의 장소에 위치해 있는 호텔이예요!",
안녕하세요이번에 재방문했는데 역시 신라스테이 가성비 최고네요.객실이 좀 협소해도 있을 건 다 있고 내부 주차장도 협소하긴 한데 다른 곳에 주차장있어서 조금 걸어야되는 것 빼곤 따로 돈 들 일도 없고 고객 입장에서 많이 생각해주시는 것 같아요!제가 조식 중식 이용해봤는데 음식도 깔끔하게 잘 나오고 종류 많고 맛없는데 보단 종류는 많진 않지만 맛있더라구요!다음에 또 방문하고 싶은 호텔이에요!강력 추천입니다!!,8
지난주 주말에 묶었어요. 20~30층 호텔 룸으로 배정되니 대부분 뷰가 있습니다. 코너룸이여서 남산과 시내뷰가 둘다 보이는 방이였어요. 디럭스룸아니면 방은 좀 작은편이고요 욕조없이 샤워기 있습니다. 조식도 깔끔했고 직원의 응대도 좋았습니다,9/8
서울 출장 갈 때마다 서울역에서 가까워 자주 묵곤합니다.! 다른 호텔도 많이 다녀보았지만 그중에서도 전통있는 호텔 답게 힐튼의 품격높은 서비스와 친절 및 시설에 항상 만족하면서 이용 하고 있습니다. 앞으로도 자주 이용 하겠습니다^^!!!!,
저희 가족..너무 즐거운 여행이었어요..^^룸도 넓고.. 남편이 간단하게 요리도 해 줄 수 있게도 되어있고..수영복도 세탁해서 가져갈 수 있어서 좋았어요~^^ 준비해주신 케잌도 정말 맛있었어요..감사드려요~^^직원분들도 너무 친절하고 좋았어요~ 특히 물을 무서워하는 막내에게 웃음과 장난감으로 물속에서 즐겁게 놀 수 있도록 배려해주신 직원님께 너무 감사드려요~^^ 아침에 일찍 나와야해서 더 즐기지 못해서 넘 아쉬웠네요..ㅠㅠ 다음에도 또 가자고.. 너무 좋았다고.. 말해주네요~ 아이들이..^^ 좋은 여행 되게 해 주셔서 고맙습니다~^^,
호텔 침대가 저한테 잘 맞아서 편하게 잘 수 있었고 너무 뽀송뽀송 했어요.직원들도 너무 친절해서 편하게 보낼 수 있었구요.그 중에서 sophie라는 직원이 라운지에서 우리 테이블을 계속 신경 써줘서 정말 편하게 지냈네요 ~조식도 맛있었구요.,
처음으로 노보텔 독산 스위트룸에 스테이했습니다. 좀 낡은 느낌이 있지만 청소상태가 청결하고 직원 응대도 친절하고 룸에 요청한 물품도 바로 가져다주었습니다. 수영장은 아이들이 튜브를 사용할수 있어서 좋아했어요. 자쿠지가 두개 있어서 몸 녹이기에도 좋았어요. 해피아워는 기대보다 음식이 많지 않았지만 치킨윙이 맛있었고  케잌도 괜찮았어요. 제일 맛있었던건 모닝롤이 촉촉하고  괜찮아서 더 구매해가고 싶을 정도였어요. 조식도 깔끔하고 괜찮았어요. 위치나 뷰가 아쉽긴한데 그래도 편히 쉬다가 왔어요.,10
"서울에서 수영장있는 호텔을 합리적인 가격에 찾기 어려웠어요. 아만티 호텔은 홍대 입구역에서 가까워서 이동하기에도 편리하고, 호텔 시설 및 수영장도 깨끗하고 좋았어요. 다음에도 또 이용할 생각입니다!",
"출장중 묵은 호텔. 3/4호선 충무로역바로연결되어 접근성 좋고, 인근 명동,남산,종로,동대문 전부10분내 이동가능해 위치좋다. 방은 깔끔하고 위생상태 양호하며, 침대도 편안함. 주차시설 완비되어 투숙객은 무료주차 가능하다. 트윈으로 예약했는데 패밀리트윈으로 업글해 주심. ~전반적으로 서울 출장객에게 만족스런 호텔",
지하철역이 인근에있어 편리하고 주변에 식당이많다 객실이 작지만 아늑하고 가격대비 만족한 호텔이였다,
제 친구가 고향이 부산이라 간만에 서울에 놀러왔습니다.처음에는 친구는 그냥 모텔에서 잘까하다 제가 요즘은 호텔도 저렴한 가격에 이용할수 있다 는 말과 함께 인터넷으로 검색하여 라마다 호텔 앤 스위트라는 호텔을 소개 시켜주었습니다.처음 가보게 되서 반신반의하여 도착한 라마다 호텔 앤 스위트!! 그러나 저의 선택은 잘못 되지 않았습니다.  오자마자 친절하게 대해 주시는 프론트부터 방안 청소까지 해주시는 분들까지 모두가 정말 상냥하게 대해주셔서 정말 기분좋게 쉬다가 갑니다. 가격도 합리적인데다 시설도 불편함이 없었고 밤에 창문에서 보는 서울 야경이 정말 멋졌 습니다~ 제 친구도 나중에 다시 서울에 놀러오게 되면 이제부터는 라마다 호텔 앤 스위트를 이용해  보자고 강추를 하고 돌아갔습니다. 다시한번 그때 친절하게 대해주신 라마다 호텔 앤 스위트 직원분들 감사합니다 ^^,
"장점: 1. 로비나 객실의 인테리어는 유럽형 클래식으로 훌륭했다.         2. 침구도 뽀송뽀송해서 숙면을 취할 수 있었다.         3. 간혹 지저분하다는 후기가 있었지만, 딱히 지저분함을 느끼지 못했다.            신관이 본관보다 깔끔하다는 후기가 있어서 문의 했더니,            같은 객실이라도 신관과 본관의 가격이 달라서            신관에 투숙하고 싶으면 추가 요금을 지불해야 한다고 했다.             그래서 본관에 묶었는데도 깔끔했다.        4. 직원들이 친절했다.        5. 저렴한 호텔/객실이었음에도 욕조가 있었다.        6. 체크아웃 후에도 서울 구경을 하고 싶어서 ""주차를 저녁 7시까지 해도 되냐고"" 물어 봤더니, 흔쾌히 ok 해 주셨다.        *장점도 단점도 아니지만.. 어메니티는 모두 스킨푸드 제품으로 샴푸, 린스, 바디워시, 바디로션이 갖추어져 있었고, 그 외에 칫솔도 있었다. 커피빈의 커피, 얼그레이, 캐모마일 티백이 무료로 제공되었다.단점: 1. 엘리베이터가 작아서 캐리어 들고 두 세명만 타면 북적북적했다.          2. 주차장에서 호텔 건물로 가는 길이 어렵게 꼬여 있어서 한 번에 찾기가 쉽지 않았다.              반대로 호텔 객실에서 주차장을 찾는 건 더 어려워서,              주차를 한 곳이 별관인지 본관인지, 몇 층인지 등을 정확히 기억하고 있어야              직원에서 물어볼 수라도 있으니 주의해야 한다.          3. 내가 묵었던 627호는 전망이 아예 없었다.          4. <가장 중요한 단점> 으로는 무료로 이용할 수 있는 시설인             실내 수영장과 피트니스센터가 뜨아.... 했다는 것이다.            수 많은 5성급 호텔을 다녀 봤지만,             사우나가 유료인 곳은 이 호텔에서 처음 경험했다.              이 사실을 이미 알고 갔고, 사우나를 돈 내고 이용할 계획이 없었지만 적어도.......             수영장과 피트니스센터와 연결된 샤워실은 있을 것이라고 생각했는데 없었다.             수영장에 들어 가기 전에, 화장기와 몸의 더러움을 먼저 씻으려고 했건만,             샴푸도 바디워시도 아무것도 없는 간이 샤워실만 있었다.                           이 샤워실의 정면은 타일과 거울로 처리 되어 있고,              커튼을 걷고 들어가서 커튼을 치게 되어 있는데...              샤워실에 들어가서 커튼을 치고 나름 꼼꼼히 씻고 나왔다가 깜짝 놀랐다.              왜냐하면, 내가 본 샤워실은 (거울, 타일, 커튼)이 전부 였지만             내가 보지 못했던 오른쪽 부분은 불투명 유리였고,             이게 밖에서도 실루엣이 보이는 구조였기 때문이다.                       그리고 다시 생각해 보니, 이 커튼 조차도 잠금 장치가 없어서             누가 밖에서 열기라도 하면 그냥 샤워 모습이 노출되는 구조였다.               (호텔에 얘기했고, 시정하겠다는 답변을 받았으나 확인할 방법은 없다.)          또한 피트니스 센터의 트레이드밀 (러닝머신) 여러대가 모두           수영장 및 간이 샤워실을 보고 달리기를 하도록 놓여 있는  구조라서          이러한 노출 사고가 발생하면, 여러 눈에 사고가 노출될 수 밖에 없었다.                     그래서, 수영을 마치고도 샤워는 물론, 수영복을 갈아 입을 수도 없었고,           물을 대충 닦고, 가운 입고, (그래도 물을 질질 흘리는 건  어쩔 수 없음)           탈의실로 내려가서, 옷을 갈아 입은 후, 객실로 돌아가서 샤워를 해야 했다.          참고로, 탈의실에는 수건이 별도로 없으므로 수영장에서 갖고 내려가야 했다.         피트니스센터를 이용 때도 마찬가지였다.        대여해 준 운동복을 입고, 땀나게 운동한 후, 샤워를 하지 못한 채로 탈의실에서 옷만       갈아 입고 객실로 돌아 와서 샤워를 해야 했다.       호텔에서 운동 (수영, 피트니스) 하고 이렇게 찝찝한 적은 처음이라... 아주 많이 놀랐다.      그래서 두 시설 모두, 한 번 이용한 이후로는 이용하지 못했다.",8/20
12월 크리스마스 연휴를 맞아 다시 찾은 옐로우브릭. 여전히 좋은 미소로 반겨주는 직원들과 깔끔한 시설. 그리고 서울 근방을 여행하기 매우 좋은위치와 활발한 분위기가 너무 좋다.,
"LA사는데 한국을 1년에 2번정도 방문한다. 예전에는 신라호텔에 투숙했었는데 지인의 적극적인 추천으로 롯데에 투숙하기 시작했다. 항상 31층 클럽을 이용하는데 아침식사도 맛있고, 직원들이 반갑게 맞이해주고 친절하여 내 집같이 편하다. 내일 돌아가는데 직원들이 특별히 만들어주는 카페라떼는 너무 맛있어 돌아가서도 생각날것 같다. 6월이나 10월경 다시 방문예정이다. ",
